transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price,Date
2191,10/31/2021 17:59,P0328,6,americanexpress,3.74284E+14,F,3.18,1,4.39,1/6/2025
2192,10/31/2021 19:28,P0327,6,americanexpress,3.74289E+14,F,7.13,1,8.19,1/6/2025
2193,10/31/2021 21:59,P0637,8,americanexpress,3.74288E+14,F,15.32,2,17.09,1/6/2025
2194,11/1/2021 0:40,P0281,8,mastercard,5.04838E+15,F,2.39,1,3.29,1/6/2025
2195,11/1/2021 9:20,P0173,7,mastercard,5.10876E+15,F,0.93,1,1.59,1/6/2025
2196,11/1/2021 9:40,P0316,6,visa,4.04159E+12,F,1.81,1,2.19,1/6/2025
2197,11/1/2021 12:09,P0278,8,mastercard,5.04837E+15,F,13.24,2,14.69,1/6/2025
2198,11/1/2021 14:23,P0412,3,visa,4.04159E+12,F,16.11,3,17.89,1/6/2025
2199,11/1/2021 15:48,P0123,7,visa,4.04159E+15,F,7.7,2,8.29,1/6/2025
2200,11/1/2021 17:19,P0529,6,visa,4.04159E+15,F,17.59,3,18.79,1/6/2025
2201,11/1/2021 17:56,P0550,8,americanexpress,3.74284E+14,F,15.35,2,17.09,1/6/2025
2202,11/2/2021 6:18,P0239,7,mastercard,5.10876E+15,F,0.32,8,1.29,1/6/2025
2203,11/2/2021 9:15,P0554,3,americanexpress,3.74284E+14,F,1.62,1,1.79,1/6/2025
2204,11/2/2021 9:52,P0581,5,visa,4.0416E+15,F,0.51,4,1.49,1/6/2025
2205,11/2/2021 10:16,P0078,5,mastercard,5.10876E+15,F,17.81,1,19.29,1/6/2025
2206,11/2/2021 10:48,P0398,5,mastercard,5.10876E+15,F,1.75,1,2.09,1/6/2025
2207,11/2/2021 11:35,P0401,9,americanexpress,3.74288E+14,F,16.69,2,18.09,1/6/2025
2208,11/2/2021 13:03,P0625,8,americanexpress,3.74289E+14,F,5.15,2,5.89,1/6/2025
2209,11/2/2021 13:07,P0075,5,americanexpress,3.74289E+14,T,3.87,2,4.89,1/6/2025
2210,11/2/2021 16:27,P0493,4,americanexpress,3.74289E+14,F,18.02,1,19.69,1/6/2025
2211,11/2/2021 20:48,P0480,7,mastercard,5.10876E+15,F,12.02,1,13.49,1/6/2025
2212,11/2/2021 20:50,P0229,8,americanexpress,3.74284E+14,F,12.15,4,13.69,1/6/2025
2213,11/2/2021 20:53,P0418,5,mastercard,5.10876E+15,F,13.24,5,14.69,1/6/2025
2214,11/2/2021 23:15,P0126,7,visa,4.0416E+15,F,12.18,1,13.79,1/6/2025
2215,11/3/2021 1:39,P0643,6,visa,4.0416E+15,F,17.61,1,18.89,1/6/2025
2216,11/3/2021 2:00,P0305,9,americanexpress,3.74283E+14,F,8.74,5,9.99,1/6/2025
2217,11/3/2021 2:24,P0510,7,americanexpress,3.74283E+14,F,9.35,1,10.89,1/6/2025
2218,11/3/2021 3:39,P0334,7,americanexpress,3.74288E+14,F,5.53,1,6.59,1/6/2025
2219,11/3/2021 7:37,P0001,7,americanexpress,3.74289E+14,F,1.58,2,1.69,1/6/2025
2220,11/3/2021 7:46,P0142,5,visa,4.04159E+12,F,10.09,2,11.39,1/6/2025
2221,11/3/2021 7:49,P0396,4,mastercard,5.04838E+15,F,4.18,2,4.89,1/6/2025
2222,11/3/2021 8:28,P0361,4,visa,4.04159E+12,F,8.85,1,10.19,1/6/2025
2223,11/3/2021 8:42,P0293,9,americanexpress,3.74283E+14,T,18.19,1,19.89,1/6/2025
2224,11/3/2021 11:58,P0460,4,visa,4.0416E+15,F,4.37,1,4.99,1/6/2025
2225,11/3/2021 12:57,P0267,6,mastercard,5.04838E+15,T,13.36,4,14.79,1/6/2025
2226,11/3/2021 14:10,P0440,5,americanexpress,3.74289E+14,F,8.88,1,10.19,1/6/2025
2227,11/3/2021 17:37,P0330,7,visa,4.04159E+12,F,11.06,2,11.69,1/6/2025
2228,11/3/2021 18:39,P0392,3,visa,4.0416E+12,T,13.78,3,14.89,1/6/2025
2229,11/3/2021 23:27,P0317,9,mastercard,5.10876E+15,F,16.83,1,18.19,1/6/2025
2230,11/4/2021 0:56,P0362,6,americanexpress,3.74288E+14,F,3.73,3,4.79,1/6/2025
2231,11/4/2021 2:46,P0640,4,americanexpress,3.74284E+14,F,9.92,1,11.29,1/6/2025
2232,11/4/2021 9:04,P0556,4,visa,4.04159E+12,F,5.5,2,6.49,1/6/2025
2233,11/4/2021 10:25,P0247,6,mastercard,5.04838E+15,F,13.58,3,14.79,1/6/2025
2234,11/4/2021 16:40,P0355,5,mastercard,5.04837E+15,F,6.54,3,7.89,1/6/2025
2235,11/4/2021 17:26,P0475,9,,3.57275E+15,F,8.08,2,8.79,1/6/2025
2236,11/4/2021 18:10,P0441,5,visa,4.0416E+12,F,1.98,1,2.49,1/6/2025
2237,11/4/2021 19:17,P0220,8,americanexpress,3.74289E+14,T,16,2,17.79,1/6/2025
2238,11/4/2021 22:55,P0080,7,mastercard,5.10875E+15,F,11.33,1,12.29,1/6/2025
2239,11/5/2021 4:25,P0080,5,americanexpress,3.74284E+14,F,11.33,4,12.29,1/6/2025
2240,11/5/2021 11:24,P0657,7,americanexpress,3.74288E+14,F,16.73,1,18.09,1/6/2025
2241,11/5/2021 18:00,P0230,7,visa,4.04159E+12,F,4.3,2,4.99,1/6/2025
2242,11/5/2021 23:10,P0613,5,visa,4.04159E+15,F,9.94,1,11.39,1/6/2025
2243,11/6/2021 1:16,P0461,2,mastercard,5.04837E+15,F,15.83,2,17.69,1/6/2025
2244,11/6/2021 3:00,P0237,7,mastercard,5.10875E+15,F,10.43,1,11.49,1/6/2025
2245,11/6/2021 3:16,P0133,4,visa,4.04159E+15,F,14.2,1,14.99,1/6/2025
2246,11/6/2021 8:32,P0615,6,americanexpress,3.74289E+14,F,19.95,3,21.39,1/6/2025
2247,11/6/2021 9:19,P0458,10,visa,4.0416E+12,F,9,7,10.39,1/6/2025
2248,11/6/2021 10:18,P0636,9,visa,4.04159E+15,F,5.02,2,5.59,1/6/2025
2249,11/6/2021 11:00,P0313,6,visa,4.04159E+15,F,8.53,1,9.59,1/6/2025
2250,11/6/2021 11:32,P0346,9,visa,4.0416E+15,F,12.21,1,13.79,1/6/2025
2251,11/6/2021 13:58,P0599,6,americanexpress,3.74289E+14,F,13.54,4,14.79,1/6/2025
2252,11/6/2021 14:31,P0079,4,mastercard,5.04838E+15,F,0.09,3,1.09,1/6/2025
2253,11/6/2021 15:15,P0665,4,americanexpress,3.74283E+14,F,5.54,1,6.59,1/6/2025
2254,11/6/2021 19:58,P0554,4,americanexpress,3.74288E+14,T,1.62,2,1.79,1/6/2025
2255,11/6/2021 21:28,P0206,8,,3.55082E+15,T,0.58,1,1.49,1/6/2025
2256,11/6/2021 23:58,P0100,1,visa,4.0416E+12,F,12.05,3,13.59,1/6/2025
2257,11/7/2021 2:06,P0512,2,visa,4.04159E+15,F,15.55,1,17.39,1/6/2025
2258,11/7/2021 3:14,P0621,6,visa,4.04159E+12,F,17.47,1,18.59,1/6/2025
2259,11/7/2021 3:23,P0673,7,americanexpress,3.74289E+14,F,1.5,2,1.69,1/6/2025
2260,11/7/2021 6:02,P0451,6,visa,4.04159E+12,F,2.41,3,3.29,1/6/2025
2261,11/7/2021 8:00,P0322,6,mastercard,5.04838E+15,F,13.65,3,14.89,1/6/2025
2262,11/7/2021 11:13,P0515,4,mastercard,5.04838E+15,F,8.67,2,9.89,1/6/2025
2263,11/7/2021 12:38,P0078,2,mastercard,5.04837E+15,F,17.81,1,19.29,1/6/2025
2264,11/7/2021 13:54,P0169,7,mastercard,5.04837E+15,T,6.79,2,7.99,1/6/2025
2265,11/7/2021 15:47,P0128,8,americanexpress,3.74289E+14,F,14.97,1,16.49,1/6/2025
2266,11/7/2021 15:55,P0384,9,visa,4.04159E+15,F,4.83,2,5.19,1/6/2025
2267,11/7/2021 17:38,P0282,12,visa,4.0416E+12,F,10.86,2,11.59,1/6/2025
2268,11/7/2021 21:35,P0606,3,visa,4.0416E+15,F,14.31,2,15.19,1/6/2025
2269,11/8/2021 3:37,P0063,6,mastercard,5.10876E+15,T,3.09,1,4.29,1/6/2025
2270,11/8/2021 6:14,P0329,4,visa,4.04159E+12,F,3.45,3,4.59,1/6/2025
2271,11/8/2021 7:19,P0367,6,visa,4.04159E+12,F,11.63,1,12.89,1/6/2025
2272,11/8/2021 7:47,P0297,7,mastercard,5.04838E+15,F,17.82,5,19.29,1/6/2025
2273,11/8/2021 10:40,P0167,8,visa,4.0416E+15,F,13.32,3,14.79,1/6/2025
2274,11/8/2021 12:26,P0325,6,americanexpress,3.74284E+14,F,5.35,4,6.29,1/6/2025
2275,11/8/2021 12:38,P0342,6,visa,4.04159E+15,F,18.73,2,20.69,1/6/2025
2276,11/8/2021 15:42,P0559,3,americanexpress,3.74289E+14,F,6.29,1,7.69,1/6/2025
2277,11/8/2021 16:31,P0407,3,americanexpress,3.74288E+14,F,12.35,1,13.99,1/6/2025
2278,11/8/2021 18:26,P0356,7,mastercard,5.04838E+15,F,2.39,2,3.29,1/6/2025
2279,11/8/2021 20:44,P0370,9,americanexpress,3.74288E+14,F,19.51,2,21.29,1/6/2025
2280,11/8/2021 21:21,P0747,7,americanexpress,3.74289E+14,F,14.79,1,16.19,1/6/2025
2281,11/8/2021 22:49,P0550,7,visa,4.0416E+15,F,15.35,1,17.09,1/6/2025
2282,11/8/2021 23:08,P0228,7,,2.01603E+14,F,0.09,3,1.09,1/6/2025
2283,11/9/2021 2:43,P0102,5,mastercard,5.04838E+15,F,16.26,2,17.99,1/6/2025
2284,11/9/2021 4:20,P0525,6,americanexpress,3.74283E+14,F,13.86,2,14.89,1/6/2025
2285,11/9/2021 4:55,P0223,5,americanexpress,3.74284E+14,F,6.71,2,7.99,1/6/2025
2286,11/9/2021 6:43,P0518,10,americanexpress,3.74289E+14,F,16.41,3,17.99,1/6/2025
2287,11/9/2021 8:09,P0696,8,americanexpress,3.74283E+14,F,3.38,2,4.59,1/6/2025
2288,11/9/2021 10:13,P0425,8,visa,4.0416E+12,F,10.49,2,11.49,1/6/2025
2289,11/9/2021 10:17,P0251,7,visa,4.0416E+15,F,2.11,1,2.79,1/6/2025
2290,11/9/2021 10:56,P0633,7,americanexpress,3.74289E+14,F,10.04,2,11.39,1/6/2025
2291,11/9/2021 13:25,P0180,7,americanexpress,3.74289E+14,F,19.25,1,21.19,1/6/2025
2292,11/9/2021 14:51,P0501,6,mastercard,5.10875E+15,T,0.66,1,1.49,1/6/2025
2293,11/9/2021 18:13,P0334,5,mastercard,5.04838E+15,F,5.53,4,6.59,1/6/2025
2294,11/9/2021 18:35,P0180,5,visa,4.04159E+15,F,19.25,1,21.19,1/6/2025
2295,11/9/2021 18:56,P0678,6,americanexpress,3.74283E+14,F,7.6,4,8.29,1/6/2025
2296,11/9/2021 19:22,P0123,7,visa,4.0416E+15,F,7.7,1,8.29,1/6/2025
2297,11/9/2021 20:22,P0538,7,mastercard,5.10876E+15,F,5.83,3,7.09,1/6/2025
2298,11/9/2021 23:09,P0235,2,mastercard,5.04838E+15,F,11.99,1,13.49,1/6/2025
2299,11/10/2021 2:15,P0402,8,mastercard,5.04837E+15,F,11.61,2,12.79,1/6/2025
2300,11/10/2021 2:36,P0533,10,americanexpress,3.74289E+14,F,1.5,3,1.69,1/6/2025
2301,11/10/2021 4:03,P0214,7,visa,4.0416E+12,F,3.27,2,4.49,1/6/2025
2302,11/10/2021 4:10,P0237,7,americanexpress,3.74283E+14,F,10.43,3,11.49,1/6/2025
2303,11/10/2021 4:21,P0602,3,americanexpress,3.74283E+14,T,15.81,5,17.59,1/6/2025
2304,11/10/2021 8:04,P0521,3,mastercard,5.10875E+15,F,16.37,1,17.99,1/6/2025
2305,11/10/2021 8:21,P0516,5,americanexpress,3.74284E+14,F,6.12,3,7.49,1/6/2025
2306,11/10/2021 11:30,P0543,7,americanexpress,3.74283E+14,F,17.45,3,18.49,1/6/2025
2307,11/10/2021 12:30,P0458,4,visa,4.04159E+15,T,9,3,10.39,1/6/2025
2308,11/10/2021 14:03,P0711,5,mastercard,5.10876E+15,F,9.87,4,11.29,1/6/2025
2309,11/10/2021 16:58,P0432,9,visa,4.0416E+12,F,17.36,1,18.39,1/6/2025
2310,11/10/2021 17:26,P0649,8,visa,4.04159E+15,F,18.36,5,20.19,1/6/2025
2311,11/10/2021 23:38,P0623,4,mastercard,5.10875E+15,F,16.64,1,18.09,1/6/2025
2312,11/11/2021 0:08,P0607,5,visa,4.04159E+15,F,3.38,4,4.59,1/6/2025
2313,11/11/2021 8:20,P0409,7,americanexpress,3.74284E+14,F,18.03,2,19.69,1/6/2025
2314,11/11/2021 8:49,P0206,2,americanexpress,3.74283E+14,F,0.58,4,1.49,1/6/2025
2315,11/11/2021 10:45,P0554,3,,3.58511E+15,F,1.62,1,1.79,1/6/2025
2316,11/11/2021 11:45,P0384,7,visa,4.0416E+12,F,4.83,1,5.19,1/6/2025
2317,11/11/2021 11:52,P0177,1,mastercard,5.04838E+15,F,7.63,1,8.29,1/6/2025
2318,11/11/2021 12:35,P0341,6,mastercard,5.10875E+15,F,10.79,2,11.59,1/6/2025
2319,11/11/2021 13:45,P0687,6,americanexpress,3.74289E+14,F,16.69,1,18.09,1/6/2025
2320,11/11/2021 14:28,P0127,2,visa,4.04159E+15,F,13.91,1,14.89,1/6/2025
2321,11/11/2021 14:50,P0456,7,mastercard,5.10876E+15,F,18.35,1,20.19,1/6/2025
2322,11/11/2021 15:37,P0539,7,visa,4.04159E+15,F,8.13,1,8.89,1/6/2025
2323,11/11/2021 15:54,P0387,8,americanexpress,3.74288E+14,F,4.99,3,5.59,1/6/2025
2324,11/11/2021 15:58,P0061,3,visa,4.0416E+12,F,16.74,2,18.09,1/6/2025
2325,11/11/2021 18:28,P0356,7,americanexpress,3.74284E+14,F,2.39,1,3.29,1/6/2025
2326,11/11/2021 19:36,P0203,9,mastercard,5.04838E+15,T,4.78,3,5.09,1/6/2025
2327,11/11/2021 23:38,P0174,6,visa,4.04159E+15,F,2.25,4,2.99,1/6/2025
2328,11/12/2021 6:30,P0353,3,visa,4.04159E+15,F,15.1,3,16.69,1/6/2025
2329,11/12/2021 11:48,P0432,6,mastercard,5.04838E+15,F,17.36,3,18.39,1/6/2025
2330,11/12/2021 13:45,P0332,4,visa,4.0416E+15,F,16.62,1,18.09,1/6/2025
2331,11/12/2021 16:36,P0103,8,americanexpress,3.74288E+14,F,10.61,1,11.59,1/6/2025
2332,11/12/2021 17:02,P0715,6,mastercard,5.04837E+15,F,7.6,1,8.29,1/6/2025
2333,11/13/2021 1:17,P0174,4,americanexpress,3.74288E+14,F,2.25,4,2.99,1/6/2025
2334,11/13/2021 2:55,P0069,5,mastercard,5.10875E+15,F,5.23,1,5.99,1/6/2025
2335,11/13/2021 4:49,P0633,8,americanexpress,3.74283E+14,T,10.04,1,11.39,1/6/2025
2336,11/13/2021 6:28,P0468,4,,3.5393E+15,T,13.48,1,14.79,1/6/2025
2337,11/13/2021 7:09,P0388,5,americanexpress,3.74284E+14,F,17.9,1,19.39,1/6/2025
2338,11/13/2021 7:32,P0671,8,visa,4.0416E+15,F,19.14,1,21.09,1/6/2025
2339,11/13/2021 14:30,P0292,7,visa,4.0416E+12,F,10.49,1,11.49,1/6/2025
2340,11/13/2021 15:41,P0329,4,visa,4.0416E+15,F,3.45,2,4.59,1/6/2025
2341,11/13/2021 16:19,P0699,6,mastercard,5.04838E+15,F,1.92,1,2.39,1/6/2025
2342,11/13/2021 19:07,P0429,5,americanexpress,3.74283E+14,F,0.78,3,1.59,1/6/2025
2343,11/13/2021 19:39,P0623,6,mastercard,5.04838E+15,F,16.64,3,18.09,1/6/2025
2344,11/14/2021 0:03,P0154,7,mastercard,5.10875E+15,F,6.06,1,7.39,1/6/2025
2345,11/14/2021 0:46,P0640,5,mastercard,5.04838E+15,F,9.92,3,11.29,1/6/2025
2346,11/14/2021 6:48,P0365,6,mastercard,5.10875E+15,F,14.34,2,15.29,1/6/2025
2347,11/14/2021 7:40,P0617,10,visa,4.04159E+15,F,0.35,2,1.39,1/6/2025
2348,11/14/2021 8:44,P0638,2,mastercard,5.04838E+15,F,16.92,4,18.19,1/6/2025
2349,11/14/2021 13:28,P0104,5,mastercard,5.10876E+15,F,14.48,1,15.59,1/6/2025
2350,11/14/2021 13:32,P0396,9,visa,4.04159E+15,F,4.18,1,4.89,1/6/2025
2351,11/14/2021 16:10,P0137,5,visa,4.0416E+12,F,1.91,1,2.39,1/6/2025
2352,11/14/2021 16:54,P0386,7,americanexpress,3.74288E+14,F,19.79,3,21.39,1/6/2025
2353,11/14/2021 18:18,P0632,3,americanexpress,3.74288E+14,T,7.68,1,8.29,1/6/2025
2354,11/14/2021 20:01,P0579,6,,5.01012E+15,F,19.5,1,21.29,1/6/2025
2355,11/15/2021 1:28,P0257,7,,3.53644E+15,F,14.78,1,16.19,1/6/2025
2356,11/15/2021 2:43,P0036,3,visa,4.04159E+15,F,3.59,5,4.69,1/6/2025
2357,11/15/2021 3:26,P0540,10,visa,4.04159E+15,T,18.72,1,20.69,1/6/2025
2358,11/15/2021 5:04,P0543,3,visa,4.0416E+15,F,17.45,1,18.49,1/6/2025
2359,11/15/2021 5:08,P0012,7,mastercard,5.04837E+15,F,11.93,2,13.39,1/6/2025
2360,11/15/2021 5:29,P0622,6,americanexpress,3.74288E+14,F,13.87,1,14.89,1/6/2025
2361,11/15/2021 5:34,P0569,5,visa,4.0416E+12,F,6.84,1,8.09,1/6/2025
2362,11/15/2021 5:54,P0136,11,mastercard,5.10876E+15,F,3.23,2,4.39,1/6/2025
2363,11/15/2021 6:55,P0730,7,mastercard,5.10875E+15,F,3.4,4,4.59,1/6/2025
2364,11/15/2021 10:26,P0620,4,visa,4.04159E+12,F,18.49,1,20.39,1/6/2025
2365,11/15/2021 11:17,P0184,7,mastercard,5.10875E+15,F,1.21,2,1.69,1/6/2025
2366,11/15/2021 12:10,P0560,7,visa,4.0416E+15,F,1.4,1,1.69,1/6/2025
2367,11/15/2021 13:42,P0285,5,mastercard,5.04838E+15,F,2.73,4,3.79,1/6/2025
2368,11/15/2021 16:17,P0376,7,americanexpress,3.74284E+14,F,10.3,4,11.49,1/6/2025
2369,11/15/2021 16:35,P0407,9,americanexpress,3.74283E+14,F,12.35,2,13.99,1/6/2025
2370,11/15/2021 20:19,P0606,8,americanexpress,3.74288E+14,F,14.31,1,15.19,1/6/2025
2371,11/15/2021 21:20,P0514,3,,3.54915E+15,F,18.98,2,20.99,1/6/2025
2372,11/15/2021 23:12,P0626,9,visa,4.04159E+15,F,7.33,2,8.19,1/6/2025
2373,11/16/2021 1:46,P0467,7,visa,4.04159E+15,F,4.66,3,4.99,1/6/2025
2454,11/23/2021 1:28,P0353,8,mastercard,5.04838E+15,F,15.1,2,16.69,1/6/2025
2374,11/16/2021 1:51,P0311,7,americanexpress,3.74289E+14,F,9.99,1,11.39,1/6/2025
2375,11/16/2021 2:54,P0373,7,mastercard,5.10876E+15,F,12.85,1,14.49,1/6/2025
2376,11/16/2021 4:19,P0092,6,mastercard,5.04837E+15,F,3.11,1,4.29,1/6/2025
2377,11/16/2021 10:10,P0222,7,mastercard,5.04837E+15,F,16.56,1,18.09,1/6/2025
2378,11/16/2021 12:33,P0383,5,visa,4.04159E+15,F,12.53,1,14.19,1/6/2025
2379,11/16/2021 15:02,P0329,9,visa,4.0416E+12,F,3.45,1,4.59,1/6/2025
2380,11/16/2021 15:20,P0465,5,,6.7622E+17,F,9.61,2,11.09,1/6/2025
2381,11/16/2021 16:24,P0284,6,visa,4.0416E+15,F,1.03,1,1.59,1/6/2025
2382,11/16/2021 17:12,P0621,7,visa,4.0416E+12,T,17.47,4,18.59,1/6/2025
2383,11/16/2021 18:45,P0643,7,mastercard,5.04837E+15,F,17.61,3,18.89,1/6/2025
2384,11/16/2021 19:40,P0209,5,mastercard,5.04838E+15,F,6.02,1,7.29,1/6/2025
2385,11/16/2021 22:08,P0416,5,visa,4.04159E+15,F,9.88,4,11.29,1/6/2025
2386,11/17/2021 1:53,P0366,3,mastercard,5.04837E+15,T,13.27,4,14.69,1/6/2025
2387,11/17/2021 2:18,P0181,4,americanexpress,3.74284E+14,T,1.62,2,1.79,1/6/2025
2388,11/17/2021 2:25,P0478,6,americanexpress,3.74284E+14,T,18.67,5,20.59,1/6/2025
2389,11/17/2021 7:11,P0391,8,visa,4.0416E+12,F,1.6,2,1.79,1/6/2025
2390,11/17/2021 12:09,P0570,6,visa,4.04159E+12,F,2.32,1,3.19,1/6/2025
2391,11/17/2021 12:47,P0638,5,visa,4.04159E+15,F,16.92,3,18.19,1/6/2025
2392,11/17/2021 13:51,P0340,5,mastercard,5.04838E+15,F,19.56,2,21.29,1/6/2025
2393,11/17/2021 14:21,P0430,6,americanexpress,3.74284E+14,F,17.67,1,18.99,1/6/2025
2394,11/17/2021 19:10,P0361,6,mastercard,5.04838E+15,T,8.85,1,10.19,1/6/2025
2395,11/18/2021 4:39,P0606,4,mastercard,5.10875E+15,F,14.31,1,15.19,1/6/2025
2396,11/18/2021 5:19,P0295,5,americanexpress,3.74284E+14,T,1.43,2,1.69,1/6/2025
2397,11/18/2021 7:40,P0455,3,mastercard,5.04837E+15,F,1.63,2,1.79,1/6/2025
2398,11/18/2021 12:53,P0266,12,americanexpress,3.74284E+14,F,7.49,3,8.29,1/6/2025
2399,11/18/2021 14:12,P0286,6,mastercard,5.04838E+15,F,10.87,2,11.59,1/6/2025
2400,11/18/2021 15:40,P0466,8,mastercard,5.10876E+15,F,14.01,3,14.89,1/6/2025
2401,11/18/2021 15:58,P0521,5,visa,4.04159E+15,F,16.37,1,17.99,1/6/2025
2402,11/18/2021 16:10,P0310,6,americanexpress,3.74284E+14,F,14.48,4,15.59,1/6/2025
2403,11/18/2021 16:26,P0138,6,mastercard,5.04837E+15,F,10.34,2,11.49,1/6/2025
2404,11/18/2021 21:00,P0596,5,americanexpress,3.74284E+14,T,12.28,6,13.89,1/6/2025
2405,11/18/2021 21:55,P0544,7,mastercard,5.10875E+15,T,19.72,1,21.39,1/6/2025
2406,11/18/2021 22:06,P0469,5,americanexpress,3.74284E+14,F,0.92,3,1.59,1/6/2025
2407,11/18/2021 23:53,P0300,7,visa,4.0416E+15,F,7.58,1,8.29,1/6/2025
2408,11/19/2021 2:07,P0549,6,visa,4.04159E+15,F,16.85,1,18.19,1/6/2025
2409,11/19/2021 2:23,P0517,10,mastercard,5.04837E+15,F,5.11,3,5.79,1/6/2025
2410,11/19/2021 2:35,P0633,8,mastercard,5.10875E+15,F,10.04,2,11.39,1/6/2025
2411,11/19/2021 2:38,P0327,5,visa,4.04159E+15,F,7.13,2,8.19,1/6/2025
2412,11/19/2021 3:45,P0468,7,mastercard,5.10875E+15,F,13.48,1,14.79,1/6/2025
2413,11/19/2021 4:49,P0022,8,visa,4.04159E+15,F,1.16,1,1.69,1/6/2025
2414,11/19/2021 5:21,P0414,2,mastercard,5.10875E+15,T,10.22,2,11.49,1/6/2025
2415,11/19/2021 5:34,P0607,1,visa,4.04159E+15,F,3.38,2,4.59,1/6/2025
2416,11/19/2021 7:11,P0498,4,visa,4.0416E+15,F,11.6,3,12.79,1/6/2025
2417,11/19/2021 12:14,P0221,5,americanexpress,3.74288E+14,T,0.59,5,1.49,1/6/2025
2418,11/19/2021 13:42,P0697,9,visa,4.04159E+15,F,19.48,2,21.29,1/6/2025
2419,11/19/2021 21:09,P0114,6,mastercard,5.10876E+15,T,7.39,1,8.29,1/6/2025
2420,11/19/2021 21:12,P0425,8,visa,4.04159E+15,F,10.49,2,11.49,1/6/2025
2421,11/19/2021 23:44,P0395,5,visa,4.04159E+15,F,2.55,5,3.59,1/6/2025
2422,11/20/2021 2:00,P0051,3,visa,4.04159E+15,F,16.95,2,18.19,1/6/2025
2423,11/20/2021 3:38,P0088,6,mastercard,5.04837E+15,F,15.63,1,17.49,1/6/2025
2424,11/20/2021 4:00,P0368,6,americanexpress,3.74284E+14,F,9.52,1,10.99,1/6/2025
2425,11/20/2021 4:01,P0574,6,mastercard,5.10875E+15,F,9.21,2,10.69,1/6/2025
2426,11/20/2021 5:15,P0508,5,visa,4.04159E+12,F,7.67,1,8.29,1/6/2025
2427,11/20/2021 7:21,P0688,6,visa,4.0416E+12,F,0.81,1,1.59,1/6/2025
2428,11/20/2021 10:13,P0335,5,visa,4.04159E+12,F,17.17,4,18.19,1/6/2025
2429,11/20/2021 11:38,P0671,8,mastercard,5.10875E+15,F,19.14,1,21.09,1/6/2025
2430,11/20/2021 12:40,P0340,5,americanexpress,3.74288E+14,T,19.56,4,21.29,1/6/2025
2431,11/20/2021 14:21,P0324,9,mastercard,5.10876E+15,F,4.58,1,4.99,1/6/2025
2432,11/20/2021 17:34,P0463,7,mastercard,5.04837E+15,F,12.96,2,14.59,1/6/2025
2433,11/21/2021 5:56,P0518,8,mastercard,5.04837E+15,F,16.41,1,17.99,1/6/2025
2434,11/21/2021 8:20,P0467,7,visa,4.0416E+15,F,4.66,2,4.99,1/6/2025
2435,11/21/2021 8:57,P0468,5,americanexpress,3.74289E+14,F,13.48,1,14.79,1/6/2025
2436,11/21/2021 10:18,P0491,7,mastercard,5.10876E+15,F,18,2,19.59,1/6/2025
2437,11/21/2021 10:50,P0012,3,mastercard,5.04838E+15,F,11.93,1,13.39,1/6/2025
2438,11/21/2021 13:42,P0364,5,visa,4.04159E+12,T,15.78,3,17.59,1/6/2025
2439,11/21/2021 14:43,P0568,6,mastercard,5.10875E+15,F,13.26,2,14.69,1/6/2025
2440,11/21/2021 16:21,P0196,4,visa,4.0416E+12,F,13.84,3,14.89,1/6/2025
2441,11/21/2021 16:49,P0123,7,visa,4.04159E+15,F,7.7,1,8.29,1/6/2025
2442,11/21/2021 17:21,P0242,4,visa,4.04159E+15,F,1.6,1,1.79,1/6/2025
2443,11/21/2021 21:50,P0468,4,visa,4.0416E+15,T,13.48,2,14.79,1/6/2025
2444,11/21/2021 22:23,P0138,6,mastercard,5.10876E+15,F,10.34,1,11.49,1/6/2025
2445,11/22/2021 2:49,P0731,8,visa,4.04159E+12,F,13.22,5,14.69,1/6/2025
2446,11/22/2021 4:36,P0670,2,americanexpress,3.74283E+14,F,17.15,3,18.19,1/6/2025
2447,11/22/2021 12:29,P0536,5,americanexpress,3.74288E+14,F,16.97,2,18.19,1/6/2025
2448,11/22/2021 13:59,P0552,6,americanexpress,3.74288E+14,F,11.36,2,12.29,1/6/2025
2449,11/22/2021 15:29,P0015,4,visa,4.04159E+15,F,2.25,1,2.99,1/6/2025
2450,11/22/2021 16:12,P0729,5,visa,4.04159E+12,F,9.34,1,10.89,1/6/2025
2451,11/22/2021 20:49,P0577,9,americanexpress,3.74288E+14,F,7.24,1,8.19,1/6/2025
2452,11/22/2021 20:50,P0676,7,mastercard,5.04837E+15,F,4.72,1,4.99,1/6/2025
2453,11/22/2021 21:25,P0312,4,visa,4.04159E+15,F,17.43,2,18.49,1/6/2025
2455,11/23/2021 1:37,P0660,7,mastercard,5.10875E+15,F,5.83,5,7.09,1/6/2025
2456,11/23/2021 2:42,P0285,5,americanexpress,3.74289E+14,F,2.73,2,3.79,1/6/2025
2457,11/23/2021 3:19,P0687,3,mastercard,5.10875E+15,F,16.69,2,18.09,1/6/2025
2458,11/23/2021 5:42,P0457,5,visa,4.04159E+15,F,2.02,2,2.59,1/6/2025
2459,11/23/2021 6:49,P0459,6,,3.57605E+15,T,8.82,2,10.09,1/6/2025
2460,11/23/2021 8:11,P0194,6,mastercard,5.04838E+15,F,10.82,1,11.59,1/6/2025
2461,11/23/2021 12:19,P0193,6,visa,4.04159E+15,F,18.76,2,20.69,1/6/2025
